CoV|BCA25643.133.BC1	28058
CoV|BCA25643.133.BC2	29620
CoV|BCA25643.134.BC1	34513
CoV|BCA25643.134.BC2	30604
CoV|BCA25651.11.BC1	3461
CoV|BCA25651.11.BC2	4043
CoV|BCA25651.12.BC1	14380
CoV|BCA25651.12.BC2	29137
CoV|BCA25653.40.BC1	13252
CoV|BCA25653.40.BC2	9216
CoV|BCA25653.41.BC1	2132
CoV|BCA25653.41.BC2	4796
CoV|H9EJ24.0.BC1	11566
CoV|H9EJ24.0.BC2	19910
CoV|H9EJ24.1.BC1	64655
CoV|H9EJ24.1.BC2	42111
CoV|H9EJ24.2.BC1	33433
CoV|H9EJ24.2.BC2	33690
CoV|H9EJ24.3.BC1	26088
CoV|H9EJ24.3.BC2	23252
CoV|H9EJ24.4.BC1	15495
CoV|H9EJ24.4.BC2	9203
CoV|H9EJ24.5.BC1	8390
CoV|H9EJ24.5.BC2	10505
CoV|H9EJ24.6.BC1	18642
CoV|H9EJ24.6.BC2	16880
CoV|H9EJ24.7.BC1	9870
CoV|H9EJ24.7.BC2	12763
CoV|H9EJ42.0.BC1	20193
CoV|H9EJ42.0.BC2	16505
CoV|H9EJ42.1.BC1	19284
CoV|H9EJ42.1.BC2	16278
CoV|H9EJ42.10.BC1	26193
CoV|H9EJ42.10.BC2	12335
CoV|H9EJ42.100.BC1	8709
CoV|H9EJ42.100.BC2	15599
CoV|H9EJ42.101.BC1	8982
CoV|H9EJ42.101.BC2	6156
CoV|H9EJ42.102.BC1	29844
CoV|H9EJ42.102.BC2	33835
CoV|H9EJ42.103.BC1	21653
CoV|H9EJ42.103.BC2	38098
CoV|H9EJ42.104.BC1	24248
CoV|H9EJ42.104.BC2	37285
CoV|H9EJ42.105.BC1	22255
CoV|H9EJ42.105.BC2	31496
CoV|H9EJ42.106.BC1	16207
CoV|H9EJ42.106.BC2	18032
CoV|H9EJ42.107.BC1	5342
CoV|H9EJ42.107.BC2	7179
CoV|H9EJ42.108.BC1	15138
CoV|H9EJ42.108.BC2	16592
CoV|H9EJ42.109.BC1	7156
CoV|H9EJ42.109.BC2	17831
CoV|H9EJ42.11.BC1	15043
CoV|H9EJ42.11.BC2	13685
CoV|H9EJ42.110.BC1	23702
CoV|H9EJ42.110.BC2	21202
CoV|H9EJ42.111.BC1	14043
CoV|H9EJ42.111.BC2	23599
CoV|H9EJ42.112.BC1	28227
CoV|H9EJ42.112.BC2	23295
CoV|H9EJ42.113.BC1	16451
CoV|H9EJ42.113.BC2	19542
CoV|H9EJ42.114.BC1	9399
CoV|H9EJ42.114.BC2	11273
CoV|H9EJ42.115.BC1	11178
CoV|H9EJ42.115.BC2	18388
CoV|H9EJ42.116.BC1	17901
CoV|H9EJ42.116.BC2	13354
CoV|H9EJ42.117.BC1	29294
CoV|H9EJ42.117.BC2	3122
CoV|H9EJ42.118.BC1	59349
CoV|H9EJ42.118.BC2	49407
CoV|H9EJ42.119.BC1	50133
CoV|H9EJ42.119.BC2	41661
CoV|H9EJ42.12.BC1	32105
CoV|H9EJ42.12.BC2	13582
CoV|H9EJ42.120.BC1	18716
CoV|H9EJ42.120.BC2	26104
CoV|H9EJ42.121.BC1	19956
CoV|H9EJ42.121.BC2	22917
CoV|H9EJ42.122.BC1	25768
CoV|H9EJ42.122.BC2	10387
CoV|H9EJ42.123.BC1	23172
CoV|H9EJ42.123.BC2	22053
CoV|H9EJ42.124.BC1	13786
CoV|H9EJ42.124.BC2	11668
CoV|H9EJ42.125.BC1	23673
CoV|H9EJ42.125.BC2	13354
CoV|H9EJ42.126.BC1	25977
CoV|H9EJ42.126.BC2	8220
CoV|H9EJ42.127.BC1	25937
CoV|H9EJ42.127.BC2	10386
CoV|H9EJ42.128.BC1	35974
CoV|H9EJ42.128.BC2	21212
CoV|H9EJ42.129.BC1	51394
CoV|H9EJ42.129.BC2	34413
CoV|H9EJ42.13.BC1	12867
CoV|H9EJ42.13.BC2	29048
CoV|H9EJ42.130.BC1	26357
CoV|H9EJ42.130.BC2	25138
CoV|H9EJ42.131.BC1	24238
CoV|H9EJ42.131.BC2	27189
CoV|H9EJ42.132.BC1	46404
CoV|H9EJ42.132.BC2	46463
CoV|H9EJ42.133.BC1	20356
CoV|H9EJ42.133.BC2	5966
CoV|H9EJ42.134.BC1	42914
CoV|H9EJ42.134.BC2	62859
CoV|H9EJ42.135.BC1	18404
CoV|H9EJ42.135.BC2	21234
CoV|H9EJ42.136.BC1	15760
CoV|H9EJ42.136.BC2	24535
CoV|H9EJ42.137.BC1	11711
CoV|H9EJ42.137.BC2	8358
CoV|H9EJ42.138.BC1	15806
CoV|H9EJ42.138.BC2	11037
CoV|H9EJ42.139.BC1	14239
CoV|H9EJ42.139.BC2	13564
CoV|H9EJ42.14.BC1	38806
CoV|H9EJ42.14.BC2	48644
CoV|H9EJ42.140.BC1	23023
CoV|H9EJ42.140.BC2	27430
CoV|H9EJ42.141.BC1	16459
CoV|H9EJ42.141.BC2	16822
CoV|H9EJ42.142.BC1	9816
CoV|H9EJ42.142.BC2	14024
CoV|H9EJ42.143.BC1	36039
CoV|H9EJ42.143.BC2	32045
CoV|H9EJ42.144.BC1	37067
CoV|H9EJ42.144.BC2	24991
CoV|H9EJ42.145.BC1	12281
CoV|H9EJ42.145.BC2	15232
CoV|H9EJ42.146.BC1	22259
CoV|H9EJ42.146.BC2	23280
CoV|H9EJ42.147.BC1	30388
CoV|H9EJ42.147.BC2	12563
CoV|H9EJ42.148.BC1	21122
CoV|H9EJ42.148.BC2	9970
CoV|H9EJ42.149.BC1	6404
CoV|H9EJ42.149.BC2	24658
CoV|H9EJ42.15.BC1	53675
CoV|H9EJ42.15.BC2	24039
CoV|H9EJ42.150.BC1	10383
CoV|H9EJ42.150.BC2	6964
CoV|H9EJ42.151.BC1	15565
CoV|H9EJ42.151.BC2	13191
CoV|H9EJ42.152.BC1	12736
CoV|H9EJ42.152.BC2	20719
CoV|H9EJ42.153.BC1	7540
CoV|H9EJ42.153.BC2	21327
CoV|H9EJ42.154.BC1	33565
CoV|H9EJ42.154.BC2	18591
CoV|H9EJ42.155.BC1	13431
CoV|H9EJ42.155.BC2	14631
CoV|H9EJ42.156.BC1	10709
CoV|H9EJ42.156.BC2	13444
CoV|H9EJ42.157.BC1	13190
CoV|H9EJ42.157.BC2	26785
CoV|H9EJ42.158.BC1	897
CoV|H9EJ42.158.BC2	4829
CoV|H9EJ42.159.BC1	10436
CoV|H9EJ42.159.BC2	18079
CoV|H9EJ42.16.BC1	16078
CoV|H9EJ42.16.BC2	18171
CoV|H9EJ42.160.BC1	11306
CoV|H9EJ42.160.BC2	5252
CoV|H9EJ42.161.BC1	6791
CoV|H9EJ42.161.BC2	6062
CoV|H9EJ42.162.BC1	31734
CoV|H9EJ42.162.BC2	25335
CoV|H9EJ42.163.BC1	27989
CoV|H9EJ42.163.BC2	11638
CoV|H9EJ42.164.BC1	16046
CoV|H9EJ42.164.BC2	8868
CoV|H9EJ42.165.BC1	16612
CoV|H9EJ42.165.BC2	7650
CoV|H9EJ42.166.BC1	15176
CoV|H9EJ42.166.BC2	10277
CoV|H9EJ42.167.BC1	12531
CoV|H9EJ42.167.BC2	14596
CoV|H9EJ42.168.BC1	30113
CoV|H9EJ42.168.BC2	33853
CoV|H9EJ42.169.BC1	25925
CoV|H9EJ42.169.BC2	21215
CoV|H9EJ42.17.BC1	15853
CoV|H9EJ42.17.BC2	12406
CoV|H9EJ42.170.BC1	20855
CoV|H9EJ42.170.BC2	26802
CoV|H9EJ42.171.BC1	11264
CoV|H9EJ42.171.BC2	13649
CoV|H9EJ42.172.BC1	13080
