CoV|BCA25643.133.BC1	24537
CoV|BCA25643.133.BC2	24883
CoV|BCA25643.134.BC1	40937
CoV|BCA25643.134.BC2	30476
CoV|BCA25651.11.BC1	3207
CoV|BCA25651.11.BC2	5596
CoV|BCA25651.12.BC1	19139
CoV|BCA25651.12.BC2	27476
CoV|BCA25653.40.BC1	7942
CoV|BCA25653.40.BC2	12832
CoV|BCA25653.41.BC1	8470
CoV|BCA25653.41.BC2	3369
CoV|H9EJ24.0.BC1	11470
CoV|H9EJ24.0.BC2	19462
CoV|H9EJ24.1.BC1	40133
CoV|H9EJ24.1.BC2	35339
CoV|H9EJ24.2.BC1	42912
CoV|H9EJ24.2.BC2	39580
CoV|H9EJ24.3.BC1	32566
CoV|H9EJ24.3.BC2	23857
CoV|H9EJ24.4.BC1	15535
CoV|H9EJ24.4.BC2	14681
CoV|H9EJ24.5.BC1	6405
CoV|H9EJ24.5.BC2	13072
CoV|H9EJ24.6.BC1	12770
CoV|H9EJ24.6.BC2	21787
CoV|H9EJ24.7.BC1	16502
CoV|H9EJ24.7.BC2	11156
CoV|H9EJ42.0.BC1	21767
CoV|H9EJ42.0.BC2	21951
CoV|H9EJ42.1.BC1	15908
CoV|H9EJ42.1.BC2	19837
CoV|H9EJ42.10.BC1	27278
CoV|H9EJ42.10.BC2	14739
CoV|H9EJ42.100.BC1	8897
CoV|H9EJ42.100.BC2	20427
CoV|H9EJ42.101.BC1	9499
CoV|H9EJ42.101.BC2	8686
CoV|H9EJ42.102.BC1	26614
CoV|H9EJ42.102.BC2	16651
CoV|H9EJ42.103.BC1	19492
CoV|H9EJ42.103.BC2	41413
CoV|H9EJ42.104.BC1	20697
CoV|H9EJ42.104.BC2	42007
CoV|H9EJ42.105.BC1	24852
CoV|H9EJ42.105.BC2	34672
CoV|H9EJ42.106.BC1	19575
CoV|H9EJ42.106.BC2	21119
CoV|H9EJ42.107.BC1	7487
CoV|H9EJ42.107.BC2	10243
CoV|H9EJ42.108.BC1	17958
CoV|H9EJ42.108.BC2	17054
CoV|H9EJ42.109.BC1	5307
CoV|H9EJ42.109.BC2	12599
CoV|H9EJ42.11.BC1	11611
CoV|H9EJ42.11.BC2	8028
CoV|H9EJ42.110.BC1	24213
CoV|H9EJ42.110.BC2	24299
CoV|H9EJ42.111.BC1	20093
CoV|H9EJ42.111.BC2	33006
CoV|H9EJ42.112.BC1	20345
CoV|H9EJ42.112.BC2	26571
CoV|H9EJ42.113.BC1	15332
CoV|H9EJ42.113.BC2	23339
CoV|H9EJ42.114.BC1	9516
CoV|H9EJ42.114.BC2	6531
CoV|H9EJ42.115.BC1	17555
CoV|H9EJ42.115.BC2	16751
CoV|H9EJ42.116.BC1	20103
CoV|H9EJ42.116.BC2	12333
CoV|H9EJ42.117.BC1	33461
CoV|H9EJ42.117.BC2	6469
CoV|H9EJ42.118.BC1	50961
CoV|H9EJ42.118.BC2	50528
CoV|H9EJ42.119.BC1	50669
CoV|H9EJ42.119.BC2	36995
CoV|H9EJ42.12.BC1	39632
CoV|H9EJ42.12.BC2	17941
CoV|H9EJ42.120.BC1	28389
CoV|H9EJ42.120.BC2	29986
CoV|H9EJ42.121.BC1	23896
CoV|H9EJ42.121.BC2	30839
CoV|H9EJ42.122.BC1	32837
CoV|H9EJ42.122.BC2	10799
CoV|H9EJ42.123.BC1	24769
CoV|H9EJ42.123.BC2	25484
CoV|H9EJ42.124.BC1	14254
CoV|H9EJ42.124.BC2	17693
CoV|H9EJ42.125.BC1	27819
CoV|H9EJ42.125.BC2	11890
CoV|H9EJ42.126.BC1	18686
CoV|H9EJ42.126.BC2	8785
CoV|H9EJ42.127.BC1	23156
CoV|H9EJ42.127.BC2	12377
CoV|H9EJ42.128.BC1	28482
CoV|H9EJ42.128.BC2	13629
CoV|H9EJ42.129.BC1	52558
CoV|H9EJ42.129.BC2	38295
CoV|H9EJ42.13.BC1	14286
CoV|H9EJ42.13.BC2	23526
CoV|H9EJ42.130.BC1	30849
CoV|H9EJ42.130.BC2	22300
CoV|H9EJ42.131.BC1	20903
CoV|H9EJ42.131.BC2	27414
CoV|H9EJ42.132.BC1	48691
CoV|H9EJ42.132.BC2	42816
CoV|H9EJ42.133.BC1	21258
CoV|H9EJ42.133.BC2	6177
CoV|H9EJ42.134.BC1	49856
CoV|H9EJ42.134.BC2	53024
CoV|H9EJ42.135.BC1	23899
CoV|H9EJ42.135.BC2	21895
CoV|H9EJ42.136.BC1	13652
CoV|H9EJ42.136.BC2	25101
CoV|H9EJ42.137.BC1	13731
CoV|H9EJ42.137.BC2	9162
CoV|H9EJ42.138.BC1	14945
CoV|H9EJ42.138.BC2	13052
CoV|H9EJ42.139.BC1	17134
CoV|H9EJ42.139.BC2	11346
CoV|H9EJ42.14.BC1	42453
CoV|H9EJ42.14.BC2	37425
CoV|H9EJ42.140.BC1	23014
CoV|H9EJ42.140.BC2	25201
CoV|H9EJ42.141.BC1	12719
CoV|H9EJ42.141.BC2	29270
CoV|H9EJ42.142.BC1	12334
CoV|H9EJ42.142.BC2	16795
CoV|H9EJ42.143.BC1	43256
CoV|H9EJ42.143.BC2	33347
CoV|H9EJ42.144.BC1	35558
CoV|H9EJ42.144.BC2	30461
CoV|H9EJ42.145.BC1	15233
CoV|H9EJ42.145.BC2	25264
CoV|H9EJ42.146.BC1	24332
CoV|H9EJ42.146.BC2	23098
